
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla-population","etla-hierarchy","tlac-population","tlac-hierarchy","ocot-population","ocot-hierarchy"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","89","7.4048582995951415","0.32894736842105265","0.6305668016194332","247","144","7.534722222222222","32","5.78125","71","7.873239436619718"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","110","6.8708133971291865","0.25","0.6471291866028708","209","116","6.517241379310345","44","9","49","5.795918367346939"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","132","4.008264462809917","0.25","0.6342975206611571","121","65","3.4923076923076923","14","4.214285714285714","42","4.738095238095238"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","63","2.992424242424242","0.25","0.6628787878787878","132","72","3.236111111111111","25","2.56","35","2.8"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","113","2.1789473684210527","0.24473684210526317","0.6552631578947369","95","55","2.290909090909091","16","2.5625","24","1.6666666666666667"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","133","3.422818791946309","0.25","0.6409395973154363","149","76","3.0921052631578947","18","3.5555555555555554","55","3.8363636363636364"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","90","4.040983606557377","0.25","0.6639344262295082","122","58","4.224137931034483","28","4.75","36","3.1944444444444446"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","134","3.4496644295302015","0.25","0.6409395973154363","149","76","3.1315789473684212","19","3.473684210526316","54","3.888888888888889"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","90","5.861952861952862","0.3484848484848485","0.6355218855218855","297","170","6.576470588235294","41","4.853658536585366","86","4.930232558139535"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","91","4.040983606557377","0.25","0.6618852459016393","122","58","4.189655172413793","28","4.75","36","3.25"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","132","1.4378378378378378","0.29324324324324325","0.6216216216216216","185","115","1.5217391304347827","17","1.2941176470588236","53","1.3018867924528301"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","135","3.48993288590604","0.25","0.6409395973154363","149","75","3.1733333333333333","20","3.45","54","3.9444444444444446"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","64","3.1297709923664123","0.25","0.6583969465648855","131","70","3.414285714285714","26","2.6538461538461537","35","2.914285714285714"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","74","4.879432624113475","0.25","0.6542553191489362","141","68","5.25","18","5.722222222222222","55","4.1454545454545455"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","114","2.2795698924731185","0.2446236559139785","0.6451612903225806","93","53","2.358490566037736","16","2.875","24","1.7083333333333333"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","92","4.131147540983607","0.25","0.6618852459016393","122","58","4.379310344827586","29","4.620689655172414","35","3.3142857142857145"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","136","3.523489932885906","0.25","0.6426174496644296","149","75","3.2133333333333334","20","3.45","54","3.9814814814814814"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","75","4.900709219858156","0.25","0.6542553191489362","141","68","5.264705882352941","18","5.722222222222222","55","4.181818181818182"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","137","3.530201342281879","0.25","0.6442953020134228","149","75","3.2266666666666666","20","3.45","54","3.9814814814814814"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","169","9.164285714285715","0.24821428571428572","0.6375","140","88","9.272727272727273","14","6.785714285714286","38","9.789473684210526"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","93","4.147540983606557","0.25","0.6618852459016393","122","57","4.43859649122807","30","4.566666666666666","35","3.3142857142857145"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","170","9.2","0.24821428571428572","0.6375","140","88","9.272727272727273","14","6.857142857142857","38","9.894736842105264"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","76","4.921985815602837","0.25","0.6542553191489362","141","68","5.279411764705882","18","5.722222222222222","55","4.218181818181818"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","138","3.5704697986577183","0.25","0.6476510067114094","149","75","3.3066666666666666","20","3.45","54","3.9814814814814814"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","171","9.2","0.24821428571428572","0.6392857142857142","140","87","9.35632183908046","14","6.857142857142857","39","9.692307692307692"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","77","4.978260869565218","0.25","0.6521739130434783","138","68","5.323529411764706","18","5.722222222222222","52","4.269230769230769"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","172","9.251798561151078","0.24820143884892087","0.6366906474820144","139","87","9.35632183908046","14","6.857142857142857","38","9.894736842105264"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","173","9.251798561151078","0.24820143884892087","0.6366906474820144","139","87","9.35632183908046","14","6.857142857142857","38","9.894736842105264"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","139","3.61744966442953","0.25","0.6476510067114094","149","75","3.3066666666666666","20","3.45","54","4.111111111111111"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","174","9.258992805755396","0.24820143884892087","0.6366906474820144","139","87","9.367816091954023","14","6.857142857142857","38","9.894736842105264"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","91","5.912457912457913","0.34764309764309764","0.6346801346801347","297","168","6.666666666666667","42","4.857142857142857","87","4.9655172413793105"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","175","9.258992805755396","0.24820143884892087","0.6366906474820144","139","87","9.367816091954023","14","6.857142857142857","38","9.894736842105264"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","176","9.266187050359711","0.24820143884892087","0.6348920863309353","139","87","9.367816091954023","14","6.857142857142857","38","9.921052631578947"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","177","9.280575539568344","0.24820143884892087","0.6348920863309353","139","87","9.379310344827585","14","6.857142857142857","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","178","9.287769784172662","0.24820143884892087","0.6348920863309353","139","87","9.39080459770115","14","6.857142857142857","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","179","9.29496402877698","0.24820143884892087","0.6348920863309353","139","87","9.402298850574713","14","6.857142857142857","38","9.947368421052632"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","78","4.245614035087719","0.25","0.6505847953216374","171","81","4.654320987654321","23","4.695652173913044","67","3.5970149253731343"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","180","9.29496402877698","0.24820143884892087","0.6330935251798561","139","87","9.402298850574713","14","6.857142857142857","38","9.947368421052632"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","149","7.076271186440678","0.3453389830508475","0.635593220338983","236","145","6.751724137931035","38","6.7105263157894735","53","8.226415094339623"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","9.29496402877698","0.24820143884892087","0.6348920863309353","139","87","9.402298850574713","14","6.857142857142857","38","9.947368421052632"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","65","3.3692307692307693","0.25","0.6596153846153846","130","68","3.6029411764705883","26","3.230769230769231","36","3.0277777777777777"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","9.302158273381295","0.24820143884892087","0.6348920863309353","139","87","9.402298850574713","14","6.928571428571429","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","9.302158273381295","0.24820143884892087","0.6348920863309353","139","87","9.402298850574713","14","6.928571428571429","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","9.309352517985612","0.24820143884892087","0.6348920863309353","139","87","9.413793103448276","14","6.928571428571429","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","9.309352517985612","0.24820143884892087","0.6348920863309353","139","87","9.413793103448276","14","6.928571428571429","38","9.947368421052632"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","140","3.016042780748663","0.25","0.6510695187165776","187","92","2.880434782608696","28","2.5357142857142856","67","3.4029850746268657"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","9.309352517985612","0.24820143884892087","0.6366906474820144","139","86","9.511627906976743","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","9.309352517985612","0.24820143884892087","0.6348920863309353","139","86","9.511627906976743","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","150","7.102127659574468","0.3372340425531915","0.6414893617021277","235","143","6.818181818181818","39","6.564102564102564","53","8.264150943396226"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","9.316546762589928","0.24820143884892087","0.6348920863309353","139","86","9.523255813953488","15","6.533333333333333","38","9.947368421052632"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","111","7.509615384615385","0.25","0.6454326923076923","208","113","7.20353982300885","44","9.840909090909092","51","6.176470588235294"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","115","2.6236559139784945","0.2446236559139785","0.6451612903225806","93","50","2.56","19","3.473684210526316","24","2.0833333333333335"
